,extended,latitude,longitude,vicinity,multiple,success,suicide,attacktype1,targtype1,target1,individual,weaptype1,nkill,property,ishostkid,gname
461,0,23.770186,84.417259,0,0.0,1,0,7,1,539,0,8,0.0,1,0.0,Communist Party of India - Maoist (CPI-Maoist)
462,0,23.80224,85.74643,1,0.0,1,0,3,19,568,0,6,0.0,0,0.0,Communist Party of India - Maoist (CPI-Maoist)
463,0,23.90477,85.70469,0,0.0,1,0,6,14,547,0,5,1.0,0,1.0,Communist Party of India - Maoist (CPI-Maoist)
464,0,20.163111,80.531343,0,1.0,1,0,6,14,506,0,9,1.0,-9,1.0,Communist Party of India - Maoist (CPI-Maoist)
465,0,25.078006,86.222193,0,0.0,1,0,1,2,485,0,9,1.0,-9,1.0,Communist Party of India - Maoist (CPI-Maoist)
466,0,41.930607,8.742907,0,0.0,1,0,5,6,624,0,5,0.0,1,1.0,Corsican National Liberation Front (FLNC)
467,0,41.927466,9.394499,0,0.0,1,0,3,4,636,0,5,0.0,1,1.0,Corsican National Liberation Front (FLNC)
468,0,42.699997,9.447317,0,0.0,1,0,3,14,640,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
469,0,41.918891,8.737554,0,1.0,1,0,3,1,581,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
470,0,41.591369,9.278311,0,0.0,1,0,3,2,632,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
471,0,42.55,8.75,0,0.0,1,0,3,1,631,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
472,0,43.610769,3.876716,0,1.0,1,0,3,1,599,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
473,0,43.529742,5.447427,0,0.0,1,0,3,14,618,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
474,0,41.785303,8.980413,0,0.0,1,0,3,1,621,0,6,1.0,1,0.0,Corsican National Liberation Front (FLNC)
475,0,43.296482,5.36978,0,1.0,1,0,3,2,403,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
476,0,43.124228,5.928,0,1.0,1,0,3,1,581,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
477,0,41.919593,8.737687,0,1.0,1,0,3,1,583,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
478,0,42.6042,8.929852,0,1.0,1,0,3,14,595,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
479,0,42.567651,8.757222,0,0.0,1,0,2,2,596,0,8,0.0,1,0.0,Corsican National Liberation Front (FLNC)
480,0,42.016854,9.403982,0,1.0,1,0,3,1,578,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
481,0,42.113828,8.701548,0,0.0,1,0,3,1,577,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
482,0,41.366667,9.266843,0,1.0,1,0,3,1,205,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
483,0,42.63651,8.937046,0,0.0,1,0,3,2,612,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
484,0,41.772597,8.771765,0,0.0,1,0,3,1,591,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
485,0,48.113475,-1.675708,0,1.0,1,0,3,2,598,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
486,0,44.517611,3.501873,0,0.0,1,0,3,2,626,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
487,0,41.491868,9.055051,0,1.0,1,0,3,14,594,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
488,0,41.795233,8.741819,0,1.0,1,0,3,14,594,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
489,0,42.874404,9.471427,0,0.0,1,0,3,14,603,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
490,0,42.554742,9.424047,0,0.0,1,0,3,2,625,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
491,0,42.657985,9.414215,0,0.0,1,0,3,2,611,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
492,0,42.681855,9.303746,0,1.0,1,0,5,14,600,0,9,0.0,0,1.0,Corsican National Liberation Front (FLNC)
493,0,42.066583,8.738397,0,1.0,1,0,3,14,638,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
494,0,42.104248,9.512429,0,0.0,1,0,3,14,584,0,6,0.0,1,0.0,Corsican National Liberation Front (FLNC)
495,0,42.121236,8.758887,0,1.0,0,0,3,14,604,0,6,0.0,0,0.0,Corsican National Liberation Front (FLNC)
496,1,48.851688,37.613808,0,1.0,1,0,5,3,664,0,5,1.0,1,1.0,Donetsk People's Republic
497,0,47.117252,37.572659,0,0.0,1,0,7,4,249,0,5,3.0,1,0.0,Donetsk People's Republic
498,0,48.526871,37.711357,0,0.0,1,0,7,10,425,0,8,0.0,1,0.0,Donetsk People's Republic
499,0,48.730804,37.574596,0,0.0,1,0,2,4,667,0,6,0.0,1,0.0,Donetsk People's Republic
500,1,48.015883,37.80285,0,0.0,1,0,6,4,661,0,5,0.0,0,1.0,Donetsk People's Republic
501,1,47.981647,37.762325,0,0.0,1,0,6,7,657,0,5,0.0,0,1.0,Donetsk People's Republic
502,0,48.596962,37.998299,0,0.0,1,0,3,4,641,0,6,0.0,1,0.0,Donetsk People's Republic
503,0,49.181837,37.27858,0,0.0,1,0,2,4,258,0,5,0.0,1,0.0,Donetsk People's Republic
504,0,48.785413,37.599078,0,0.0,1,0,2,4,654,0,5,1.0,1,0.0,Donetsk People's Republic
505,0,48.143208,37.753361,0,1.0,1,0,2,4,662,0,6,0.0,-9,0.0,Donetsk People's Republic
506,0,48.740385,37.590927,1,0.0,1,0,2,4,249,0,6,4.0,1,0.0,Donetsk People's Republic
507,0,48.850691,37.608076,1,0.0,1,0,2,4,20,0,5,3.0,-9,0.0,Donetsk People's Republic
508,0,48.110606,37.48805,0,0.0,1,0,3,4,20,0,6,1.0,1,0.0,Donetsk People's Republic
509,0,47.942608,37.505135,0,0.0,0,0,6,14,666,0,5,0.0,0,0.0,Donetsk People's Republic
510,0,47.927954,37.371645,0,1.0,1,0,7,1,658,0,5,1.0,1,0.0,Donetsk People's Republic
511,0,48.327225,38.025673,1,0.0,1,0,3,4,653,0,6,0.0,1,0.0,Donetsk People's Republic
512,0,47.905502,38.843531,1,0.0,1,0,3,4,654,0,6,1.0,1,0.0,Donetsk People's Republic
513,0,48.04668,37.942146,1,0.0,1,0,3,20,6,0,6,0.0,0,0.0,Donetsk People's Republic
514,0,48.610906,38.007659,0,0.0,1,0,3,9,669,0,6,0.0,0,0.0,Donetsk People's Republic
515,0,48.180462,37.468792,0,0.0,1,0,3,4,20,0,6,0.0,0,0.0,Donetsk People's Republic
516,0,47.662817,38.064579,0,0.0,1,0,3,4,647,0,6,0.0,0,0.0,Donetsk People's Republic
517,1,47.858047,38.221877,0,0.0,1,0,6,10,645,0,6,0.0,1,1.0,Donetsk People's Republic
518,0,48.020912,37.529469,0,1.0,1,0,3,4,48,0,6,1.0,-9,0.0,Donetsk People's Republic
519,0,48.595274,37.699326,1,1.0,1,0,2,4,20,0,5,0.0,0,0.0,Donetsk People's Republic
520,0,48.240883,38.525669,0,1.0,1,0,3,4,48,0,6,0.0,-9,0.0,Donetsk People's Republic
521,0,47.460209,37.86647,0,0.0,1,0,3,4,48,0,6,0.0,0,0.0,Donetsk People's Republic
522,0,48.312065,38.274979,1,0.0,1,0,2,4,48,0,6,0.0,-9,0.0,Donetsk People's Republic
523,0,48.187149,38.342617,1,0.0,1,0,2,4,48,0,6,0.0,-9,0.0,Donetsk People's Republic
524,0,48.396416,37.974052,1,0.0,1,0,2,4,643,0,6,0.0,-9,0.0,Donetsk People's Republic
525,0,48.372005,37.88657,1,0.0,1,0,3,4,48,0,6,0.0,-9,0.0,Donetsk People's Republic
526,0,48.251964,38.323397,0,0.0,1,0,3,4,48,0,6,0.0,-9,0.0,Donetsk People's Republic
527,0,47.313381,37.805458,0,0.0,1,0,2,4,48,0,6,0.0,-9,0.0,Donetsk People's Republic
528,0,47.26136,37.744514,0,0.0,1,0,3,4,643,0,6,0.0,-9,0.0,Donetsk People's Republic
529,0,47.805,37.576667,0,0.0,1,0,3,4,643,0,6,0.0,-9,0.0,Donetsk People's Republic
530,0,48.139713,37.643398,0,0.0,1,0,3,14,459,0,6,0.0,-9,0.0,Donetsk People's Republic
531,0,47.827862,37.652819,0,1.0,1,0,3,14,459,0,6,0.0,-9,0.0,Donetsk People's Republic
532,0,48.064426,37.673248,0,1.0,1,0,3,4,48,0,6,1.0,-9,0.0,Donetsk People's Republic
533,0,48.346134,38.424828,0,0.0,1,0,3,14,459,0,6,0.0,-9,0.0,Donetsk People's Republic
534,0,48.434017,38.221252,1,0.0,1,0,3,14,459,0,6,0.0,1,0.0,Donetsk People's Republic
535,0,47.097279,37.59901,0,0.0,1,0,3,4,48,0,6,0.0,-9,0.0,Donetsk People's Republic
536,0,47.098835,37.81987,0,0.0,1,0,3,4,643,0,6,2.0,0,0.0,Donetsk People's Republic
537,0,48.363186,37.891922,1,0.0,1,0,2,4,48,0,6,0.0,-9,0.0,Donetsk People's Republic
538,0,48.098675,37.663422,0,0.0,1,0,3,14,459,0,6,0.0,-9,0.0,Donetsk People's Republic
539,0,47.963322,37.440448,0,0.0,1,0,3,14,27,0,6,0.0,-9,0.0,Donetsk People's Republic
540,0,48.092945,37.609921,0,0.0,1,0,3,14,27,0,6,0.0,-9,0.0,Donetsk People's Republic
541,0,47.541172,37.780678,1,0.0,1,0,3,4,48,0,6,143.0,-9,0.0,Donetsk People's Republic
542,0,47.108201,37.750556,1,0.0,1,0,3,4,643,0,6,2.0,-9,0.0,Donetsk People's Republic
543,0,47.351321,37.931012,0,1.0,1,0,6,7,258,0,5,0.0,1,1.0,Donetsk People's Republic
544,0,14.622869,-90.529068,0,0.0,1,0,2,7,725,0,5,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
545,0,13.536835,-88.780584,0,0.0,1,0,2,20,582,0,5,9.0,0,0.0,Farabundo Marti National Liberation Front (FMLN)
546,0,13.69288,-89.199161,0,1.0,1,0,3,1,152,0,6,1.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
547,0,13.808917,-89.228637,0,0.0,1,0,2,14,696,0,5,1.0,1,1.0,Farabundo Marti National Liberation Front (FMLN)
548,0,13.716667,-89.233333,0,0.0,1,0,2,4,672,0,5,1.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
549,0,13.433333,-88.7,0,0.0,1,0,2,4,672,0,5,50.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
550,0,13.949826,-88.146348,0,0.0,1,0,2,4,672,0,5,1.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
551,0,14.060287,-88.695229,0,0.0,1,0,2,4,683,0,5,2.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
552,0,13.719546,-88.360633,0,0.0,1,0,2,4,672,0,5,1.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
553,0,13.491242,-88.173134,0,0.0,1,0,3,16,721,0,6,1.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
554,0,13.7,-88.1,0,0.0,1,0,2,4,728,0,5,1.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
555,0,13.864829,-88.7494,0,0.0,1,0,2,4,672,0,5,76.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
556,0,13.447063,-88.556531,0,0.0,1,0,7,2,702,0,5,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
557,0,13.5,-88.9,0,0.0,1,0,2,4,683,0,5,1.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
558,0,13.6,-87.76667,0,0.0,1,0,3,14,690,0,5,58.0,1,1.0,Farabundo Marti National Liberation Front (FMLN)
559,0,13.947352,-89.120181,0,0.0,1,0,2,4,683,0,5,1.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
560,0,13.805691,-88.145787,0,0.0,1,0,2,4,683,0,5,1.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
561,0,14.191665,-89.1706,0,0.0,1,0,3,21,670,0,6,1.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
562,0,13.703735,-88.804566,0,0.0,1,0,2,4,683,0,5,1.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
563,0,13.85077,-88.90406,0,0.0,1,0,2,4,683,0,5,5.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
564,0,13.8222,-89.25389,0,0.0,1,0,2,4,683,0,5,5.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
565,0,13.616667,-88.4,0,0.0,1,0,2,4,699,0,5,2.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
566,0,13.558889,-88.43,0,0.0,1,0,2,4,708,0,5,1.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
567,0,13.933333,-89.166667,0,0.0,1,0,2,4,699,0,5,2.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
568,0,13.561416,-88.687385,0,0.0,1,0,2,3,712,0,5,3.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
569,0,13.437973,-88.460995,0,0.0,1,0,3,2,687,0,5,1.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
570,0,13.83553,-88.985462,0,0.0,1,0,2,4,672,0,5,1.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
571,0,13.779502,-88.349044,0,0.0,1,0,2,4,672,0,5,19.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
572,0,13.416667,-88.5,0,1.0,1,0,3,21,693,0,6,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
573,0,13.814197,-88.34682,0,0.0,1,0,2,4,672,0,5,4.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
574,0,13.505945,-88.897676,0,0.0,1,0,2,4,672,0,5,1.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
575,0,14.050872,-88.994625,0,0.0,1,0,2,4,672,0,5,5.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
576,0,13.841389,-89.745556,0,0.0,1,0,3,14,719,0,6,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
577,0,13.483333,-88.466667,0,1.0,1,0,3,21,714,0,6,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
578,0,13.676944,-89.279722,0,0.0,1,0,1,2,679,0,5,1.0,0,0.0,Farabundo Marti National Liberation Front (FMLN)
579,0,13.516667,-88.383333,0,1.0,1,0,3,21,692,0,6,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
580,0,13.921389,-89.845,0,0.0,1,0,2,19,715,0,5,1.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
581,0,13.64121,-88.785423,0,1.0,1,0,2,4,678,0,5,2.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
582,0,13.495364,-88.979678,0,0.0,1,0,3,21,674,0,6,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
583,0,13.33,-88.15139,0,0.0,1,0,2,4,683,0,5,9.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
584,0,13.876111,-89.359722,0,0.0,1,0,2,4,704,0,5,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
585,0,14.12458,-89.293171,0,0.0,1,0,2,4,672,0,5,15.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
586,0,13.933732,-89.025836,0,0.0,1,0,2,4,672,0,5,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
587,0,13.65917,-89.1675,0,0.0,1,0,2,4,672,0,5,1.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
588,0,13.79833,-89.17889,0,1.0,1,0,3,21,724,0,6,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
589,0,13.5,-88.866667,0,0.0,1,0,2,14,681,0,5,6.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
590,0,13.487179,-88.765032,0,0.0,1,0,2,4,672,0,5,3.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
591,0,14.15695,-89.011475,0,0.0,1,0,2,14,729,0,5,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
592,0,13.344322,-88.437463,0,0.0,1,0,5,10,720,0,5,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
593,0,13.36899,-88.658074,0,0.0,1,0,3,19,697,0,6,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
594,0,13.5,-88.35,0,0.0,1,0,2,4,672,0,5,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
595,0,13.557072,-88.349433,0,0.0,1,0,2,4,678,0,5,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
596,0,13.772142,-88.07664,0,0.0,1,0,2,4,716,0,5,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
597,0,13.802046,-87.896732,0,0.0,1,0,2,4,332,0,5,14.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
598,0,13.733333,-88.883333,0,1.0,1,0,3,21,670,0,6,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
599,0,13.61177,-88.026466,0,1.0,1,0,3,21,710,0,6,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
600,0,13.84222,-89.09694,0,0.0,1,0,2,4,332,0,5,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
601,0,13.318889,-87.643889,0,0.0,1,0,2,4,332,0,5,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
602,0,13.99,-88.758,0,0.0,1,0,2,21,691,0,5,23.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
603,0,13.95,-88.63333,0,0.0,1,0,2,3,332,0,5,2.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
604,0,13.883333,-88.966667,0,0.0,1,0,2,4,332,0,5,11.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
605,0,13.678617,-89.268102,0,0.0,1,0,3,3,675,0,6,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
606,0,13.49446,-88.530343,0,0.0,1,0,2,14,717,0,5,5.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
607,0,13.597728,-89.418532,0,0.0,1,0,2,14,689,0,5,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
608,0,13.938518,-88.901366,0,1.0,1,0,3,21,688,0,6,0.0,1,0.0,Farabundo Marti National Liberation Front (FMLN)
609,0,9.933381,8.885243,0,0.0,1,0,2,14,731,0,5,14.0,0,0.0,Fulani extremists
610,0,8.455538,8.212538,0,1.0,1,0,7,14,27,0,5,5.0,1,0.0,Fulani extremists
611,0,9.635277,8.505035,0,1.0,1,0,2,14,27,0,5,10.0,1,0.0,Fulani extremists
612,0,8.698664,8.666581,0,0.0,1,0,2,14,27,0,8,5.0,1,0.0,Fulani extremists
613,0,11.637489,7.107145,0,1.0,1,0,2,14,27,0,5,21.0,1,0.0,Fulani extremists
614,0,9.627067,8.50424,0,1.0,1,0,2,14,27,0,5,33.0,1,0.0,Fulani extremists
615,0,7.820035,8.860315,0,1.0,1,0,2,14,27,0,5,13.0,1,0.0,Fulani extremists
616,0,9.933421,8.88309,0,0.0,1,0,2,15,477,0,5,0.0,-9,0.0,Fulani extremists
617,1,7.888747,7.908966,0,1.0,1,0,6,14,27,0,5,5.0,1,1.0,Fulani extremists
618,0,6.783611,9.069722,0,0.0,1,0,3,15,445,0,6,0.0,-9,0.0,Fulani extremists
619,0,9.998184,7.956361,0,1.0,1,0,2,2,730,0,5,2.0,1,0.0,Fulani extremists
620,0,12.765936,12.765936,0,0.0,1,0,2,14,736,0,5,7.0,0,0.0,Fulani extremists
621,0,9.538302,8.907022,0,0.0,1,0,2,14,27,0,5,5.0,0,0.0,Fulani extremists
622,0,9.688993,8.165353,0,0.0,1,0,2,14,27,0,5,5.0,0,0.0,Fulani extremists
623,0,8.198372,8.295129,0,1.0,1,0,2,14,27,0,5,15.0,1,0.0,Fulani extremists
624,0,12.166918,6.674397,0,1.0,1,0,6,14,27,0,5,2.0,1,1.0,Fulani extremists
625,0,12.101014,6.724175,0,1.0,1,0,6,14,27,0,5,1.0,1,1.0,Fulani extremists
626,0,12.275292,6.929635,0,1.0,1,0,6,14,27,0,5,2.0,1,1.0,Fulani extremists
627,0,9.27114,8.942915,0,0.0,1,0,2,14,27,0,5,5.0,1,0.0,Fulani extremists
628,0,7.913514,10.064535,0,0.0,1,0,2,14,298,0,5,20.0,1,0.0,Fulani extremists
629,0,10.470701,7.779848,0,1.0,1,0,2,14,27,0,5,30.0,1,0.0,Fulani extremists
630,0,7.031136,7.777072,0,1.0,1,0,6,14,27,0,9,1.0,1,1.0,Fulani extremists
631,0,7.009482,9.492837,0,0.0,1,0,6,14,459,0,5,4.0,1,1.0,Fulani extremists
632,1,9.516667,8.7,0,1.0,1,0,2,14,27,0,5,3.0,1,-9.0,Fulani extremists
633,1,9.504524,8.704164,0,1.0,1,0,2,14,27,0,5,2.0,1,-9.0,Fulani extremists
634,0,5.965833,20.528484,0,1.0,1,0,2,14,459,0,5,15.0,1,0.0,Fulani extremists
635,0,8.547469,7.7118,0,1.0,1,0,2,14,27,0,5,2.0,1,0.0,Fulani extremists
636,0,8.5983,8.849614,0,0.0,1,0,2,14,27,0,5,8.0,1,0.0,Fulani extremists
637,0,8.914713,7.889945,0,1.0,1,0,7,14,27,0,8,1.0,1,0.0,Fulani extremists
638,0,8.75392,7.964677,0,1.0,1,0,7,14,27,0,8,2.0,1,0.0,Fulani extremists
639,0,8.699823,7.982974,0,1.0,1,0,2,14,27,0,5,2.0,1,0.0,Fulani extremists
640,0,8.460129,8.200711,0,1.0,1,0,7,14,27,0,8,1.0,1,0.0,Fulani extremists
641,0,9.228089,8.460458,0,0.0,1,0,2,14,27,0,5,15.0,1,0.0,Fulani extremists
642,0,9.636866,8.499615,0,0.0,1,0,1,14,734,0,5,1.0,1,0.0,Fulani extremists
643,0,9.410207,9.21093,0,0.0,1,0,2,14,27,0,5,10.0,1,0.0,Fulani extremists
644,0,7.894399,7.785072,0,1.0,1,0,2,14,27,0,5,4.0,0,0.0,Fulani extremists
645,0,7.560784,9.091568,0,1.0,1,0,2,14,27,0,5,2.0,1,0.0,Fulani extremists
646,0,7.689167,9.250278,0,1.0,1,0,2,14,27,0,5,1.0,1,0.0,Fulani extremists
647,0,6.783539,9.069549,0,0.0,1,0,2,3,85,0,5,2.0,0,0.0,Fulani extremists
648,0,7.905833,7.854722,0,0.0,1,0,2,14,27,0,5,95.0,1,0.0,Fulani extremists
649,0,7.408062,10.0759,0,1.0,1,0,2,14,27,0,5,5.0,1,0.0,Fulani extremists
650,0,7.908288,8.793912,0,1.0,1,0,2,14,27,0,5,3.0,0,0.0,Fulani extremists
651,0,7.267985,9.298841,0,1.0,1,0,2,14,27,0,5,4.0,0,0.0,Fulani extremists
652,0,9.542607,8.896159,0,1.0,1,0,2,14,13,0,5,17.0,0,0.0,Fulani extremists
653,0,7.506095,9.35066,0,1.0,1,0,2,14,27,0,5,17.0,1,0.0,Fulani extremists
654,0,9.542234,8.899672,0,1.0,1,0,2,14,13,0,5,2.0,0,0.0,Fulani extremists
655,0,7.877574,9.779363,0,0.0,1,0,2,14,13,0,5,5.0,0,0.0,Fulani extremists
656,0,8.547828,7.7119,0,1.0,1,0,2,14,736,0,5,3.0,0,0.0,Fulani extremists
657,0,7.296636,9.250712,0,1.0,1,0,2,14,27,0,5,4.0,1,0.0,Fulani extremists
658,0,6.835866,7.234769,0,0.0,1,0,2,14,27,0,5,2.0,1,0.0,Fulani extremists
659,0,7.858306,7.871603,0,1.0,1,0,2,14,27,0,5,51.0,1,0.0,Fulani extremists
660,0,7.871944,8.008333,0,1.0,1,0,2,14,27,0,5,50.0,1,0.0,Fulani extremists
661,0,7.870772,7.891211,0,1.0,1,0,2,14,27,0,5,2.0,1,0.0,Fulani extremists
662,0,7.816253,7.948115,0,1.0,1,0,2,14,27,0,5,2.0,1,0.0,Fulani extremists
663,0,7.719043,9.238704,0,1.0,1,0,2,14,466,0,5,2.0,-9,0.0,Fulani extremists
664,0,7.258787,8.805645,0,1.0,1,0,2,14,27,0,5,0.0,1,0.0,Fulani extremists
665,0,7.350826,8.836276,0,1.0,1,0,2,14,27,0,5,0.0,1,0.0,Fulani extremists
666,0,7.788031,9.166207,1,1.0,1,0,2,14,27,0,5,0.0,1,0.0,Fulani extremists
667,0,7.732297,9.210412,0,1.0,1,0,2,14,27,0,5,1.0,1,0.0,Fulani extremists
668,1,7.905794,7.854562,0,0.0,1,0,6,3,739,0,5,1.0,0,1.0,Fulani extremists
669,0,7.657429,9.771966,0,1.0,1,0,2,14,27,0,5,2.0,1,0.0,Fulani extremists
670,0,8.586602,10.36172,0,1.0,1,0,2,14,27,0,5,2.0,1,0.0,Fulani extremists
671,0,7.487471,9.236722,0,0.0,1,0,2,14,27,0,5,5.0,0,0.0,Fulani extremists
672,0,7.9055,8.737323,0,0.0,1,0,2,14,466,0,5,7.0,1,0.0,Fulani extremists
673,0,7.950747,5.545281,0,0.0,1,0,2,14,466,0,5,2.0,0,0.0,Fulani extremists
674,1,7.691215,9.247731,0,1.0,1,0,2,14,27,0,5,59.0,1,-9.0,Fulani extremists
675,0,7.720561,9.212275,0,1.0,1,0,2,14,27,0,5,1.0,0,0.0,Fulani extremists
676,0,7.761622,9.087509,0,1.0,1,0,2,14,27,0,5,1.0,1,0.0,Fulani extremists
677,0,7.644918,9.563258,0,1.0,1,0,2,14,27,0,5,4.0,1,0.0,Fulani extremists
678,1,10.57481,8.148878,0,0.0,1,0,6,14,27,0,5,0.0,1,1.0,Fulani extremists
679,0,7.345335,8.74172,0,1.0,1,0,2,14,13,0,5,1.0,-9,0.0,Fulani extremists
680,0,7.047112,8.591723,0,1.0,1,0,2,8,733,0,5,2.0,-9,0.0,Fulani extremists
681,0,9.434235,8.350026,1,1.0,1,0,2,14,27,0,5,2.0,0,0.0,Fulani extremists
682,0,10.26622,7.113044,0,0.0,1,0,2,14,27,0,5,2.0,1,0.0,Fulani extremists
683,0,9.632177,8.503456,0,1.0,1,0,2,14,27,0,5,12.0,1,0.0,Fulani extremists
684,1,8.658925,7.259186,0,0.0,1,0,6,14,13,0,5,1.0,1,1.0,Fulani extremists
685,1,8.660257,7.260114,0,0.0,1,0,6,14,27,0,5,1.0,1,1.0,Fulani extremists
686,0,9.835,8.406111,0,0.0,1,0,2,14,27,0,5,3.0,0,0.0,Fulani extremists
687,0,9.270173,5.105799,0,0.0,1,0,2,15,198,0,5,27.0,-9,0.0,Fulani extremists
688,0,7.8116,10.58387,0,1.0,1,0,2,14,27,0,5,3.0,-9,0.0,Fulani extremists
689,0,4.807169,7.341951,0,0.0,1,0,2,14,13,0,5,2.0,0,0.0,Fulani extremists
690,1,6.751852,4.877997,0,0.0,1,0,6,2,737,0,5,1.0,0,1.0,Fulani extremists
691,0,15.329201,-0.001457,0,0.0,1,0,6,14,27,0,5,4.0,0,1.0,Fulani extremists
692,0,7.95745,5.547937,0,0.0,1,0,1,2,735,0,5,1.0,0,0.0,Fulani extremists
693,0,9.85125,8.683428,0,1.0,1,0,2,14,27,0,5,10.0,0,0.0,Fulani extremists
694,1,7.855064,5.343466,1,0.0,1,0,6,15,732,0,5,1.0,0,1.0,Fulani extremists
695,1,7.353332,6.110294,0,0.0,1,0,6,3,741,0,5,0.0,0,1.0,Fulani extremists
696,0,9.567963,8.731537,0,0.0,1,0,2,14,298,0,5,9.0,0,0.0,Fulani extremists
697,0,9.462209,12.030083,0,0.0,1,0,2,1,740,0,5,1.0,1,0.0,Fulani extremists
698,0,9.374888,12.093306,0,1.0,1,0,2,14,27,0,5,1.0,1,0.0,Fulani extremists
